image_path,Sampling_Date,State,Species,Pre_GSHH_NDVI,Height_Ave_cm,Dry_Clover_g,Dry_Dead_g,Dry_Green_g,Dry_Total_g,GDM_g,log_Dry_Green_g,log_Dry_Dead_g,log_Dry_Clover_g,log_GDM_g,log_Dry_Total_g,Month,month_sin,month_cos,State_encoded,Species_encoded,teacher_log_Dry_Green_g,teacher_log_Dry_Dead_g,teacher_log_Dry_Clover_g,teacher_log_GDM_g,teacher_log_Dry_Total_g
train/ID1421714468.jpg,2015-09-04,Tas,Ryegrass_Clover,1.267545856886832,-0.3014342822968556,0.0,36.581,26.6001,63.1811,26.6,3.3178193959049462,3.6264986035301647,0.0,3.317815772723105,4.161708774830566,9,-1.0,-1.8369701987210294e-16,1,11,3.121842,2.4846606,1.3272771,3.4550443,3.8819249
train/ID142751858.jpg,2015-09-29,Vic,Ryegrass_Clover,1.0042650592672842,-0.2527528061229683,15.3953,2.417,33.2077,51.02,48.603,3.5324507649257884,1.2287629731331546,2.7969947083908657,3.904051315772774,3.9516282600205055,9,-1.0,-1.8369701987210294e-16,2,11,3.5406828,1.4308201,2.9941828,4.136535,4.19419
train/ID1428837636.jpg,2015-06-29,Tas,WhiteClover,0.2802428658135248,-0.4474787108185177,10.1663,19.1366,3.8871,33.1901,14.0535,1.5865990805300665,3.0025390547669124,2.412900313802908,2.7116105222969678,3.5319361284787547,6,1.2246467991473532e-16,-1.0,1,14,0.5212685,2.6316574,2.6731627,2.5690656,3.3015683
train/ID1437386574.jpg,2015-09-30,Vic,Phalaris_Clover,0.6093438628379608,-0.1553898537751935,5.0001,3.7122,44.1677,52.88,49.1678,3.8103822296187255,1.550154890270261,1.7917761357558344,3.915373386627766,3.986759351542163,9,-1.0,-1.8369701987210294e-16,2,7,3.532539,2.0547945,1.6691343,3.6372156,3.97334
train/ID1444674500.jpg,2015-07-08,WA,Clover,-1.496902518118428,-0.6422046155140673,11.64,0.0,3.5,15.14,15.14,1.5040773967762742,0.0,2.5368663887187117,2.7813006628418027,2.7813006628418027,7,-0.4999999999999997,-0.8660254037844388,3,0,0.46380866,-0.24747288,2.5055954,2.566952,2.6441088
train/ID1450399782.jpg,2015-09-11,Tas,Ryegrass,1.3333660562917191,-0.1716202579315675,0.1901,19.082,38.202,57.4741,38.3921,3.6687277659030832,2.9998238914572446,0.174037337206257,3.673565288585336,4.06858392115898,9,-1.0,-1.8369701987210294e-16,1,10,3.2690995,2.6181915,0.30408525,3.3238375,3.6833127
train/ID1451025862.jpg,2015-11-10,Tas,Ryegrass_Clover,-0.8387005240695562,-0.4637091149748917,5.3,4.3,6.9,16.5,12.2,2.066862759472976,1.667706820558076,1.840549633397487,2.580216829592325,2.862200880929469,11,-0.5000000000000004,0.8660254037844384,1,11,2.5791786,2.9226189,1.090386,2.89927,3.8280253
train/ID1456861072.jpg,2015-06-26,Tas,Ryegrass_Clover,-1.8918237145477508,-0.6422046155140673,0.4,6.0,1.0,7.4,1.4,0.6931471805599453,1.9459101490553128,0.3364722366212129,0.8754687373538999,2.128231705849268,6,1.2246467991473532e-16,-1.0,1,11,2.024712,2.178043,0.46184838,2.2809694,3.0211935
train/ID1457700382.jpg,2015-04-01,NSW,Lucerne,0.2802428658135248,2.1813210025714,0.0,0.0,24.8,24.8,24.8,3.250374491927572,0.0,0.0,3.250374491927572,3.250374491927572,4,0.8660254037844387,-0.4999999999999998,0,3,3.4693053,1.0544981,-0.046923183,3.4008565,3.6194017
train/ID1458758610.jpg,2015-10-06,NSW,Fescue,-1.101981321689105,0.1691500752856439,0.0,50.2255,52.4745,102.7,52.4745,3.979204904761128,3.936237454936282,0.0,3.979204904761128,4.641502115235482,10,-0.8660254037844386,0.5000000000000001,0,1,3.80615,3.236351,-0.073242135,3.765897,4.287254
train/ID1463690813.jpg,2015-04-01,NSW,Lucerne,1.201725657481945,2.668135764310274,0.0,0.0,58.2,58.2,58.2,4.0809215418899605,0.0,0.0,4.0809215418899605,4.0809215418899605,4,0.8660254037844387,-0.4999999999999998,0,3,3.6165235,0.6262873,-0.0010948032,3.5880892,3.7177808
train/ID146920896.jpg,2015-05-19,Tas,Ryegrass_Clover,-1.9576439139526376,-0.5448416631662925,0.5,0.4,6.6,7.5,7.1,2.028148247292285,0.3364722366212129,0.4054651081081644,2.091864061678393,2.1400661634962708,5,0.4999999999999999,-0.8660254037844387,1,11,2.0485542,2.1805232,0.469262,2.2257345,2.9570422
train/ID1471216911.jpg,2015-09-30,Vic,Phalaris_Clover,1.267545856886832,0.8182396697025538,67.8977,11.4857,28.8667,108.25,96.7643,3.396744147383581,2.524583989440762,4.232622795749804,4.582559479726011,4.693638833975699,9,-1.0,-1.8369701987210294e-16,2,7,4.1930947,2.239859,1.9900565,4.3411183,4.6037426
train/ID1472525822.jpg,2015-01-15,NSW,Fescue_CrumbWeed,0.2802428658135248,-0.0580269014274188,0.0,16.4891,30.3109,46.8,30.3109,3.443966279735155,2.861577829730517,0.0,3.443966279735155,3.86702563949741,1,0.4999999999999999,0.8660254037844387,0,2,2.9572778,2.673822,0.4146397,3.371441,3.8257406
train/ID1473228876.jpg,2015-01-15,NSW,Fescue_CrumbWeed,0.4118832646232993,0.0393360509203559,0.0,10.0135,28.0865,38.1,28.0865,3.370274149008645,2.399121793042075,0.0,3.370274149008645,3.66612246699132,1,0.4999999999999999,0.8660254037844387,0,2,3.0386548,2.6968,0.46257704,3.4936578,3.9035954
train/ID1474775613.jpg,2015-05-18,Tas,Ryegrass,1.3333660562917191,0.2340619556159054,0.0,5.3604,44.3447,49.7051,44.3447,3.81429330093322,1.8500912684561048,0.0,3.81429330093322,3.9260264972541066,5,0.4999999999999999,-0.8660254037844387,1,10,3.4895735,2.638616,0.08313549,3.4129624,3.7624679
train/ID147528735.jpg,2015-01-15,NSW,Lucerne,0.5435236634330737,4.323305954222445,0.0,3.0,53.5,56.5,53.5,3.9982007016691994,1.3862943611198906,0.0,3.9982007016691994,4.051784947803305,1,0.4999999999999999,0.8660254037844387,0,3,4.1913505,1.3783256,0.1395697,4.1997666,4.230619
train/ID1476045099.jpg,2015-08-14,Vic,Ryegrass_Clover,0.7409842616477352,-0.350115758470743,6.7778,3.3889,20.3333,30.5,27.1111,3.060269232190341,1.4790786262132218,2.051273521851915,3.3361645161343056,3.449987545831587,8,-0.8660254037844384,-0.5000000000000004,2,11,3.119953,1.4614767,1.837468,3.1582844,3.4260378
train/ID1477176296.jpg,2015-08-14,Vic,Ryegrass_Clover,0.7409842616477352,-0.350115758470743,1.8308,1.8308,20.1385,23.8,21.9692,3.0510960223900967,1.0405593572194929,1.0405593572194929,3.134154188057927,3.210843653170937,8,-0.8660254037844384,-0.5000000000000004,2,11,3.030091,1.5510596,2.020371,3.2924607,3.454857
train/ID1488408526.jpg,2015-02-25,NSW,Fescue,-1.1678015210939925,-0.1553898537751935,0.0,9.8969,28.5031,38.4,28.5031,3.384495342570521,2.38847834511498,0.0,3.384495342570521,3.673765816303888,2,0.8660254037844386,0.5000000000000001,0,1,3.3855288,2.8380425,-0.14539662,3.3464942,3.925849
train/ID1496750796.jpg,2015-08-14,Vic,Ryegrass_Clover,0.1486024670037511,-0.5448416631662925,1.7727,5.3182,12.4091,19.5,14.1818,2.595933580947376,1.843434357466077,1.0198215747010473,2.720097342012877,3.0204248861443626,8,-0.8660254037844384,-0.5000000000000004,2,11,2.7011733,1.3246005,1.7295773,2.9167242,3.0895226
train/ID1498398599.jpg,2015-09-04,Tas,Clover,-1.9576439139526376,-0.5286112590099185,11.0375,5.6471,1.2834,17.9681,12.321,0.8256655602600897,1.894180669327203,2.488026777124244,2.5893417373693257,2.9427586207863223,9,-1.0,-1.8369701987210294e-16,1,0,0.49887642,1.751152,1.6079034,1.9140531,2.450628
train/ID1509266870.jpg,2015-08-14,Vic,Ryegrass_Clover,0.7409842616477352,-0.350115758470743,2.775,2.775,27.75,33.3,30.525,3.3586377672433594,1.328400382700988,1.328400382700988,3.4507808818509838,3.535145354171894,8,-0.8660254037844384,-0.5000000000000004,2,11,2.9677277,1.3962553,1.8897994,3.2561107,3.3765461
train/ID1510574031.jpg,2015-10-14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,-0.9703409228793306,-0.2365224019665942,7.2336,14.4672,19.4992,41.2,26.7328,3.020385860992647,2.738721652728204,2.108223343105288,3.322615828204909,3.742420221041966,10,-0.8660254037844386,0.5000000000000001,2,8,3.2652426,2.6689136,2.188745,3.4533365,4.072462
train/ID1512751450.jpg,2015-09-11,Tas,Ryegrass,0.7409842616477352,-0.366346162627117,0.3786,9.6678,19.656,29.7024,20.0346,3.028005834104287,2.3672298584874856,0.3210684914694144,3.0461687009358416,3.424340827433341,9,-1.0,-1.8369701987210294e-16,1,10,2.6623971,2.3475847,0.037372388,2.7560453,3.0635896
train/ID1513184765.jpg,2015-06-26,Tas,Ryegrass_Clover,-1.6285429169282022,-0.6422046155140673,0.0,5.0118,6.1574,11.1692,6.1574,1.968146786533818,1.793724204537642,0.0,1.968146786533818,2.4989081694238138,6,1.2246467991473532e-16,-1.0,1,11,2.1127367,2.1829405,0.46541867,2.332956,3.0183935
train/ID1515990019.jpg,2015-09-03,Tas,Ryegrass_Clover,-1.6285429169282022,-0.5286112590099185,0.0,1.3,11.9,13.2,11.9,2.5572273113676265,0.832909122935104,0.0,2.5572273113676265,2.653241964607215,9,-1.0,-1.8369701987210294e-16,1,11,2.0944784,2.3548853,0.6908267,2.5305452,3.1715367
train/ID1516374298.jpg,2015-07-08,WA,Clover,-2.3525651103819607,-0.6422046155140673,9.0,0.0,1.7,10.7,10.7,0.9932517730102832,0.0,2.302585092994046,2.4595888418037104,2.4595888418037104,7,-0.4999999999999997,-0.8660254037844388,3,0,1.3259774,-0.4265942,2.0445976,2.5020525,2.3071847
train/ID152157478.jpg,2015-09-29,Vic,Ryegrass_Clover,1.201725657481945,0.9156026220503284,35.1643,7.9034,64.3724,107.44,99.5366,4.180100151039724,2.186433226257998,3.588072444383241,4.610521840306493,4.686197024630465,9,-1.0,-1.8369701987210294e-16,2,11,3.7756042,1.7163012,2.8273048,4.199015,4.442496
train/ID1525817840.jpg,2015-08-18,Vic,Phalaris_Clover,0.4118832646232993,-0.369588348940298,7.7677,32.3656,20.0667,60.2,27.8344,3.0476935947619315,3.507525429110109,2.171074514291835,3.361569118805108,4.11414718951828,8,-0.8660254037844384,-0.5000000000000004,2,7,3.4142551,2.4768178,1.0693005,3.4656246,3.7879107
train/ID1540480250.jpg,2015-02-24,NSW,Phalaris,-0.5095995270451209,1.2076914790936528,0.0,3.6485,116.7515,120.4,116.7515,4.768576471668892,1.5365445869137755,0.0,4.768576471668892,4.799090878625398,2,0.8660254037844386,0.5000000000000001,0,5,4.2984715,0.9722775,-0.19675851,4.42527,4.200736
train/ID1545077474.jpg,2015-11-09,Tas,Ryegrass_Clover,-1.694363116333089,-0.3987972346446304,0.0,19.2,8.8,28.0,8.8,2.2823823856765264,3.005682604407159,0.0,2.2823823856765264,3.367295829986474,11,-0.5000000000000004,0.8660254037844384,1,11,2.4762204,2.582403,1.0210322,2.6788957,3.5252535
train/ID1547945326.jpg,2015-09-03,Tas,Ryegrass_Clover,0.5435236634330737,-0.5286112590099185,6.2816,4.2493,10.7156,21.2465,16.9972,2.460921287037489,1.65809473438052,1.9853506182802405,2.8902161902405887,3.10218469286799,9,-1.0,-1.8369701987210294e-16,1,11,2.7789745,2.691478,1.3441358,3.2615,3.858727
train/ID1559189397.jpg,2015-05-07,NSW,Lucerne,-0.6412399258548945,1.499780336136977,0.0,1.0805,22.4195,23.5,22.4195,3.153569008667548,0.7326082494408589,0.0,3.153569008667548,3.198673117550681,5,0.4999999999999999,-0.8660254037844387,0,3,2.5989869,0.37635145,-0.070525736,2.4719324,2.6173825
train/ID1563418511.jpg,2015-02-24,NSW,Phalaris,0.2802428658135248,2.5707728119624997,0.0,4.5904,107.1096,111.7,107.1096,4.683145527362584,1.7210508409576004,0.0,4.683145527362584,4.724729421045731,2,0.8660254037844386,0.5000000000000001,0,5,4.772863,0.83283246,-0.24622302,4.837354,4.6507387
train/ID1570190541.jpg,2015-11-09,Tas,Clover,-0.7070601252597818,-0.5123905911487792,16.6157,7.8376,0.1568,24.61,16.7724,0.1456575724223631,2.179015346575928,2.8687905498625605,2.877646692135253,3.242982900211434,11,-0.5000000000000004,0.8660254037844384,1,0,0.6939983,2.3245869,2.9580572,2.9815269,3.2192564
train/ID1573329652.jpg,2015-01-15,NSW,Fescue_CrumbWeed,-0.3121389288304593,-0.1553898537751935,0.0,19.2015,22.2985,41.5,22.2985,3.1483889808169194,3.005756859075956,0.0,3.1483889808169194,3.7495040759303713,1,0.4999999999999999,0.8660254037844387,0,2,2.79128,2.5822208,0.22499047,2.9507294,3.495439
train/ID1574125908.jpg,2015-02-24,NSW,Ryegrass,-1.5627227175233152,-0.0580269014274188,0.0,3.5379,43.1621,46.7,43.1621,3.787866955185994,1.5124643499755823,0.0,3.787866955185994,3.864931397894296,2,0.8660254037844386,0.5000000000000001,0,10,2.7973773,2.5313933,0.43163845,2.9026875,3.6163483
train/ID157479394.jpg,2015-02-24,NSW,Phalaris,0.2144226664086376,2.8628616690058237,0.0,4.8579,129.3421,134.2,129.3421,4.870162532482283,1.7677911775872517,0.0,4.870162532482283,4.906755163608864,2,0.8660254037844386,0.5000000000000001,0,5,4.9695277,0.7892545,-0.21960178,4.9253325,4.7421446
train/ID1579942839.jpg,2015-09-04,Tas,Clover,0.0169620681939767,-0.4961601869924051,14.886,2.6661,3.3327,20.8848,18.2186,1.466190904265759,1.2991284267323362,2.76543821821094,2.9558785600982844,3.08579233192164,9,-1.0,-1.8369701987210294e-16,1,0,0.36701515,2.1712737,3.2483327,3.0773396,3.4870207
train/ID158170916.jpg,2015-11-10,Tas,Ryegrass_Clover,1.6624670533161554,0.1204685991117565,5.3547,33.0205,69.6107,107.9859,74.9654,4.257181691089087,3.526963284096632,1.8491946966034531,4.330277973464701,4.691218516063537,11,-0.5000000000000004,0.8660254037844384,1,11,3.6612992,2.9648433,1.9876096,4.130457,4.4088564
train/ID1590632667.jpg,2015-11-09,Tas,Ryegrass_Clover,0.2802428658135248,-0.366346162627117,3.1807,24.2887,31.2284,58.6978,34.4091,3.472848051405508,3.230357655643773,1.4304786966309475,3.566968849251809,4.089295168798271,11,-0.5000000000000004,0.8660254037844384,1,11,2.9032195,2.5196135,1.2893634,3.2204888,3.652726
train/ID1618145129.jpg,2015-11-10,Tas,Ryegrass_Clover,1.201725657481945,-0.333885354314369,0.0,10.3826,37.1257,47.5083,37.1257,3.640888595414759,2.432085873604417,0.0,3.640888595414759,3.8817349173223,11,-0.5000000000000004,0.8660254037844384,1,11,3.2917762,2.918366,1.9264334,3.8129416,4.175447
train/ID1618597318.jpg,2015-09-03,Tas,Ryegrass_Clover,-0.0488581312109104,-0.5286112590099185,1.1195,2.239,33.0259,36.3845,34.1454,3.527121999326573,1.1752646401891922,0.7511802118105547,3.559493741982933,3.621256180014441,9,-1.0,-1.8369701987210294e-16,1,11,2.6559875,2.5554981,1.1084678,2.82455,3.4550514
train/ID1620371305.jpg,2015-09-30,Vic,Phalaris_Clover,0.8726246604575096,0.2340619556159054,17.0913,6.4092,57.0895,80.59,74.1808,4.06198492463395,2.002722471266431,2.895431159732873,4.319895879207375,4.401706705440709,9,-1.0,-1.8369701987210294e-16,2,7,3.5862694,1.9204051,2.0853562,3.9326682,4.21432
train/ID162394992.jpg,2015-02-24,NSW,Ryegrass,-0.3121389288304593,0.1366990032681307,0.0,1.8459,47.2541,49.1,47.2541,3.876480798268165,1.0458793620159064,0.0,3.876480798268165,3.914021008090819,2,0.8660254037844386,0.5000000000000001,0,10,3.3378286,2.5875063,0.39798075,3.5074835,4.095186
train/ID1623964968.jpg,2015-11-09,Tas,Ryegrass_Clover,-1.4310823187135406,-0.5123905911487792,10.0977,21.4983,19.5439,51.1398,29.6415,3.022564059894458,3.113439750800354,2.4067378796407017,3.4223552992876805,3.953928572671378,11,-0.5000000000000004,0.8660254037844384,1,11,2.1288939,2.1974807,0.70974416,2.3728392,3.0710967
train/ID1624268863.jpg,2015-01-15,NSW,Fescue_CrumbWeed,-0.6412399258548945,-0.350115758470743,0.0,10.168,22.932,33.1,22.932,3.1752164755277854,2.4130525460200167,0.0,3.1752164755277854,3.529297384289471,1,0.4999999999999999,0.8660254037844387,0,2,3.2395973,2.6572015,-0.29452243,3.1627781,3.6793957
train/ID1634731537.jpg,2015-11-09,Tas,Clover,-0.1146783306157976,-0.4150276388010044,19.9619,6.8619,0.0,26.8238,19.9619,0.0,2.0620283075089567,3.042706504199444,3.042706504199444,3.32589176954699,11,-0.5000000000000004,0.8660254037844384,1,0,0.65062845,2.1248574,2.8878226,2.8151238,3.2636461
train/ID1638922597.jpg,2015-06-29,Tas,WhiteClover,-0.0488581312109104,-0.4474787108185177,10.5353,21.3479,0.2772,32.1605,10.8126,0.2446701818584899,3.106732356913542,2.445411899089861,2.4691667583924937,3.5013594085611364,6,1.2246467991473532e-16,-1.0,1,14,1.0444261,2.6224225,2.0959733,2.2736025,3.143014
train/ID1645161155.jpg,2015-09-04,Tas,Ryegrass_Clover,0.2802428658135248,-0.3014342822968556,0.0,40.6841,19.0515,59.7356,19.0516,2.998303963921809,3.7301197611293184,0.0,2.998308951067441,4.106530017085902,9,-1.0,-1.8369701987210294e-16,1,11,2.893919,2.441687,0.93203527,3.052238,3.547319
train/ID1655778545.jpg,2015-05-07,NSW,Fescue,-0.246318729425572,-0.2527528061229683,0.0,17.0357,30.6643,47.7,30.6643,3.455189863297389,2.8923531270206344,0.0,3.455189863297389,3.885679030088544,5,0.4999999999999999,-0.8660254037844387,0,1,3.6278617,2.7477007,-0.10475544,3.5806866,4.0588465
train/ID1665142816.jpg,2015-07-01,Vic,Phalaris_Clover,0.4777034640281865,-0.350115758470743,3.7714,4.7143,24.5143,33.0,28.2857,3.239239079297343,1.742971805055498,1.562639762885461,3.3770993422780977,3.5263605246161616,7,-0.4999999999999997,-0.8660254037844388,2,7,3.135041,1.7018095,1.221311,3.2198284,3.3624825
train/ID1667778338.jpg,2015-08-14,Vic,Ryegrass_Clover,0.7409842616477352,-0.2527528061229683,3.9,9.75,29.25,42.9,33.15,3.4094961844768505,2.374905754573672,1.589235205116581,3.530762586016799,3.7819143200811256,8,-0.8660254037844384,-0.5000000000000004,2,11,3.1897175,1.5185928,1.8541837,3.2324946,3.5259533
train/ID1671844336.jpg,2015-06-26,Tas,Ryegrass_Clover,0.1486024670037511,-0.4474787108185177,0.8024,8.4248,12.0354,21.2625,12.8377,2.5676687335276056,2.2433445129497724,0.5891191101358977,2.627396751408173,3.10290364861578,6,1.2246467991473532e-16,-1.0,1,11,2.5799232,2.304578,0.5462666,2.5170841,3.1232092
train/ID1675365449.jpg,2015-09-30,Vic,Phalaris_Clover,0.8726246604575096,0.8182396697025538,1.4833,12.2372,89.7395,103.46,91.2228,4.507992763971573,2.583031047781199,0.9095883208144796,4.52420738849504,4.6488042230081525,9,-1.0,-1.8369701987210294e-16,2,7,3.7219448,1.8270444,2.4020236,3.9189837,4.0893884
train/ID1680597197.jpg,2015-02-25,NSW,Fescue,0.2144226664086376,0.4287878603114549,0.0,8.6171,84.1829,92.8,84.1829,4.444800709466129,2.263542763929377,0.0,4.444800709466129,4.541164856012179,2,0.8660254037844386,0.5000000000000001,0,1,4.0411243,2.7238266,-0.057864673,4.0396028,4.418992
train/ID1692894460.jpg,2015-11-09,Tas,Clover,0.2144226664086376,-0.3987972346446304,30.1768,14.7741,0.3143,45.2652,30.4912,0.2733042045058254,2.758369354501793,3.4396742284718678,3.449708141722529,3.834390058613945,11,-0.5000000000000004,0.8660254037844384,1,0,0.5772551,2.4253259,3.8876498,3.5505285,3.6378355
train/ID1693880739.jpg,2015-06-26,Vic,Phalaris_Ryegrass_Clover,1.267545856886832,-0.350115758470743,0.0,4.7385,30.4615,35.2,30.4615,3.44876457608663,1.747197852138586,0.0,3.44876457608663,3.5890591188317256,6,1.2246467991473532e-16,-1.0,2,9,2.9592533,2.0034728,1.3168509,2.9873025,3.3571765
train/ID1703304524.jpg,2015-11-10,Tas,Ryegrass_Clover,1.3333660562917191,-0.0580269014274188,2.5821,46.4778,47.7689,96.8288,50.351,3.887092814618304,3.8602622333688807,1.2759492206134384,3.938684410381637,4.583219012218088,11,-0.5000000000000004,0.8660254037844384,1,11,3.444963,2.792171,1.8827266,3.7167118,4.2197533
train/ID1717006117.jpg,2015-10-14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,-0.575419726450008,-0.1391594496188195,18.0129,18.9135,32.8735,69.8,50.8865,3.5226329977766526,2.991397893686436,2.9451176961543686,3.9490586407289743,4.259859000699674,10,-0.8660254037844386,0.5000000000000001,2,8,3.380526,3.0665035,1.648533,3.733113,4.041971
train/ID1729002155.jpg,2015-10-06,NSW,Fescue,-2.089284312762412,-0.1878409257927069,0.0,20.7462,19.8538,40.6,19.8538,3.0375361858351746,3.079439029626984,0.0,3.0375361858351746,3.728100167267218,10,-0.8660254037844386,0.5000000000000001,0,1,3.4003332,3.2196965,-0.11276082,3.3611376,3.9035695
train/ID1746343319.jpg,2015-11-09,Tas,Ryegrass_Clover,-2.0234641133575253,-0.4961601869924051,0.6,18.0,6.9,25.5,7.5,2.066862759472976,2.9444389791664403,0.4700036292457355,2.1400661634962708,3.277144732992177,11,-0.5000000000000004,0.8660254037844384,1,11,2.0599384,2.3445387,0.804188,2.142531,3.0439785
train/ID1753847361.jpg,2015-09-30,Vic,Phalaris_Clover,1.1359054580770578,0.9156026220503284,34.9938,3.5437,51.2725,89.81,86.2663,3.956470420163441,1.513741658112599,3.583346701401938,4.46896436311819,4.508769411701737,9,-1.0,-1.8369701987210294e-16,2,7,4.1672072,2.2467535,1.9409213,4.2934766,4.569419
train/ID1761544403.jpg,2015-08-21,WA,Clover,-0.7728803246646689,-0.6422046155140673,32.64,0.0,0.0,32.64,32.64,0.0,0.0,3.5157158351047477,3.5157158351047477,3.5157158351047477,8,-0.8660254037844384,-0.5000000000000004,3,0,0.84203845,-0.34930775,3.2461855,3.4225438,3.1681595
train/ID1781353117.jpg,2015-05-18,Tas,Ryegrass,0.2144226664086376,-0.350115758470743,1.7583,11.0291,15.185,27.9724,16.9433,2.784084887378208,2.487328714220377,1.0146145479298525,2.887216786202864,3.3663436526715698,5,0.4999999999999999,-0.8660254037844387,1,10,2.8591747,2.3403335,0.06873915,3.1231108,3.5041912
train/ID1782509721.jpg,2015-10-06,NSW,Fescue,-1.7601833157379765,0.0393360509203559,0.0,26.2626,30.1374,56.4,30.1374,3.43840966902152,3.3055157995632025,0.0,3.43840966902152,4.050044303325521,10,-0.8660254037844386,0.5000000000000001,0,1,3.5083027,2.8034883,-0.2662425,3.443338,4.0193324
train/ID1782608354.jpg,2015-09-01,WA,Ryegrass,1.0042650592672842,0.9156026220503284,0.07,0.0,72.1,72.17,72.17,4.291828366755733,0.0,0.0676586484738148,4.292785500895938,4.292785500895938,9,-1.0,-1.8369701987210294e-16,3,10,3.275178,0.34386414,0.8623143,4.2106614,3.923221
train/ID1783499590.jpg,2015-06-26,Vic,Ryegrass,0.9384448598623968,-0.2040713299490809,1.1385,18.2154,13.6615,33.0154,14.8,2.685225010460266,2.9557120408701323,0.7601046486848263,2.760009940032921,3.526813363245741,6,1.2246467991473532e-16,-1.0,2,10,2.0522106,2.2286973,0.3728106,2.0966978,2.919355
train/ID1784585001.jpg,2015-11-09,Tas,Clover,0.9384448598623968,-0.3014342822968556,35.0394,12.3111,3.788,51.1386,38.8275,1.5661127876957266,2.5885982736202404,3.584612784432853,3.684557628464913,3.953905557358522,11,-0.5000000000000004,0.8660254037844384,1,0,0.73400074,2.5815828,3.9228973,3.8613386,4.2225347
train/ID1789265307.jpg,2015-11-09,Tas,Clover,1.3991862556966066,-0.0417964972710447,69.8783,19.3509,1.0751,90.3042,70.9533,0.7300093452925116,3.0131251369548875,4.260964321810555,4.276017297465757,4.514196788733435,11,-0.5000000000000004,0.8660254037844384,1,0,0.8657077,2.2817855,3.8119028,3.5817072,3.937815
train/ID1789834546.jpg,2015-10-14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,-0.9045207234744432,-0.333885354314369,6.5244,14.8756,21.4,42.8,27.9244,3.109060958860994,2.7647833393401227,2.0181510732367283,3.3646855295629527,3.779633817382401,10,-0.8660254037844386,0.5000000000000001,2,8,3.0602002,2.9087632,2.4082851,3.5123534,3.883655
train/ID1789853061.jpg,2015-08-18,Vic,Phalaris_Clover,1.3991862556966066,-0.2332802156534133,12.9283,7.5415,36.6302,57.1,49.5585,3.62780691949954,2.144936636404976,2.6339227415791235,3.923131081676988,4.062165663857866,8,-0.8660254037844384,-0.5000000000000004,2,7,3.812205,1.6436017,1.5429419,3.8747754,3.8968844
train/ID1831254380.jpg,2015-11-09,Tas,Clover,1.201725657481945,-0.2203017341054549,71.7865,15.758,0.8754,88.42,72.662,0.6288219700033877,2.818875756191095,4.287530498446159,4.299487062426758,4.4933443708058345,11,-0.5000000000000004,0.8660254037844384,1,0,0.93871534,2.428247,4.249408,4.1155148,4.1133127
train/ID1839139621.jpg,2015-05-18,Tas,Ryegrass,0.9384448598623968,0.0393360509203559,0.0,10.3894,31.5263,41.9157,31.5264,3.482048992854239,2.4326830982840346,0.0,3.4820520672846627,3.759237726350216,5,0.4999999999999999,-0.8660254037844387,1,10,3.0230734,2.359092,0.21314058,2.9732106,3.586533
train/ID1853508321.jpg,2015-09-03,Tas,Ryegrass_Clover,-1.3652621193086534,-0.5772927351838059,0.0,1.1786,28.5232,29.7018,28.5232,3.3851763949413094,0.778682468666208,0.0,3.3851763949413094,3.4243212847961915,9,-1.0,-1.8369701987210294e-16,1,11,2.1435752,1.9367235,1.3529613,2.6979294,3.2063477
train/ID1857489997.jpg,2015-07-01,Vic,Phalaris_Clover,0.0169620681939767,-0.4474787108185177,2.3478,2.3478,13.3043,18.0,15.6522,2.660560191365587,1.2083034136863826,1.2083034136863826,2.812542339829904,2.9444389791664403,7,-0.4999999999999997,-0.8660254037844388,2,7,2.7766404,1.9645448,0.45366392,2.6900296,3.2284114
train/ID1859251563.jpg,2015-01-15,NSW,Lucerne,1.1359054580770578,6.07583909648239,0.0,6.9,119.6,126.5,119.6,4.792479284293085,2.066862759472976,0.0,4.792479284293085,4.848116364598481,1,0.4999999999999999,0.8660254037844387,0,3,4.911088,1.339455,-0.21062854,4.7234406,4.692402
train/ID1859792585.jpg,2015-05-18,Tas,Ryegrass,-0.246318729425572,-0.350115758470743,0.7708,30.83,22.6087,54.2095,23.3794,3.161615288166832,3.460409241294001,0.5714314218758489,3.193738513413945,4.01113503992457,5,0.4999999999999999,-0.8660254037844387,1,10,2.7122195,2.474035,0.113757566,2.8632379,3.4198277
train/ID1868719645.jpg,2015-07-02,Vic,Ryegrass_Clover,0.7409842616477352,-0.350115758470743,4.8348,2.4174,20.5478,27.8,25.3826,3.070273723171352,1.228880028032036,1.7638399892299212,3.2727047019472826,3.3603753871419,7,-0.4999999999999997,-0.8660254037844388,2,11,2.8950684,1.4250579,1.7981836,3.048266,3.207189
train/ID187238869.jpg,2015-09-29,Vic,Ryegrass_Clover,0.6093438628379608,-0.350115758470743,11.8881,2.972,28.9098,43.77,40.798,3.398186185892653,1.3792697461829262,2.556304405000375,3.73284849149606,3.8015382722528734,9,-1.0,-1.8369701987210294e-16,2,11,3.073005,1.4084625,2.1909075,3.4190364,3.5621076
